doctor_id,hospital_type,response,satisfaction
7141,medium,0,NA
7142,small,0,NA
7143,small,0,NA
7144,large,1,3
7145,large,1,2
7146,small,0,NA
7147,large,1,5
7148,large,1,5
7149,small,0,NA
7150,small,0,NA
7151,medium,1,4
7152,small,1,3
7153,large,0,NA
7154,large,1,5
7155,small,1,2
7156,large,0,NA
7157,large,0,NA
7158,medium,0,NA
7159,medium,0,NA
7160,small,1,3
7161,large,1,5
7162,large,1,5
7163,large,1,5
7164,medium,1,2
7165,medium,1,3
7166,large,1,5
7167,small,0,NA
7168,small,0,NA
7169,large,1,2
7170,small,0,NA
7171,small,0,NA
7172,medium,0,NA
7173,large,0,NA
7174,medium,0,NA
7175,large,1,5
7176,small,0,NA
7177,small,0,NA
7178,small,0,NA
7179,medium,0,NA
7180,medium,0,NA
7181,small,0,NA
7182,medium,0,NA
7183,large,0,NA
7184,medium,0,NA
7185,large,1,5
7186,medium,1,5
7187,small,0,NA
7188,medium,1,4
7189,large,1,4
7190,medium,0,NA
7191,small,0,NA
7192,medium,1,2
7193,small,1,5
7194,small,0,NA
7195,medium,1,2
7196,large,1,5
7197,medium,1,5
7198,medium,0,NA
7199,medium,0,NA
7200,medium,0,NA
7201,medium,0,NA
7202,medium,1,1
7203,medium,1,5
7204,medium,1,3
7205,large,1,4
7206,large,1,5
7207,small,0,NA
7208,medium,1,4
7209,small,0,NA
7210,medium,0,NA
7211,large,1,5
7212,large,1,5
7213,small,0,NA
7214,medium,0,NA
7215,large,0,NA
7216,small,1,5
7217,small,0,NA
7218,large,0,NA
7219,medium,1,3
7220,medium,0,NA
7221,large,1,2
7222,medium,0,NA
7223,medium,0,NA
7224,large,1,5
7225,large,0,NA
7226,large,1,5
7227,medium,0,NA
7228,small,1,5
7229,medium,1,4
7230,medium,1,5
7231,medium,1,3
7232,medium,0,NA
7233,large,1,3
7234,small,0,NA
7235,medium,0,NA
7236,large,0,NA
7237,medium,0,NA
7238,large,1,2
7239,large,0,NA
7240,medium,1,5
7241,small,1,1
7242,medium,0,NA
7243,medium,1,4
7244,large,1,2
7245,small,0,NA
7246,medium,0,NA
7247,medium,0,NA
7248,small,0,NA
7249,small,0,NA
7250,medium,1,3
7251,small,0,NA
7252,large,1,2
7253,large,1,2
7254,large,1,5
7255,small,0,NA
7256,small,1,3
7257,large,1,5
7258,medium,1,5
7259,large,1,5
7260,medium,1,5
7261,medium,0,NA
7262,small,0,NA
7263,small,0,NA
7264,large,0,NA
7265,medium,0,NA
7266,small,0,NA
7267,small,1,1
7268,small,1,4
7269,medium,1,4
7270,small,0,NA
7271,large,1,5
7272,large,0,NA
7273,medium,1,2
7274,small,0,NA
7275,large,1,5
7276,large,1,4
7277,large,1,3
7278,medium,0,NA
7279,medium,0,NA
7280,small,0,NA
7281,small,0,NA
7282,small,0,NA
7283,large,0,NA
7284,small,0,NA
7285,large,1,5
7286,medium,1,4
7287,medium,1,5
7288,large,0,NA
7289,medium,0,NA
7290,small,0,NA
7291,large,1,5
7292,medium,0,NA
7293,large,1,5
7294,medium,1,4
7295,medium,0,NA
7296,small,0,NA
7297,medium,1,5
7298,large,1,3
7299,small,0,NA
7300,medium,1,5
7301,medium,0,NA
7302,large,1,5
7303,small,0,NA
7304,medium,0,NA
7305,small,0,NA
7306,medium,0,NA
7307,large,1,4
7308,medium,0,NA
7309,medium,0,NA
7310,small,1,5
7311,small,0,NA
7312,medium,1,2
7313,small,0,NA
7314,medium,1,3
7315,small,1,1
7316,small,0,NA
7317,large,1,4
7318,medium,0,NA
7319,medium,1,5
7320,small,0,NA
7321,small,0,NA
7322,medium,1,5
7323,medium,1,2
7324,large,1,4
7325,large,1,5
7326,large,1,5
7327,small,1,4
7328,medium,1,5
7329,small,0,NA
7330,large,1,5
7331,medium,0,NA
7332,large,1,5
7333,large,0,NA
7334,medium,0,NA
7335,medium,1,3
7336,large,1,5
7337,small,0,NA
7338,large,1,2
7339,small,0,NA
7340,small,1,3
7341,small,1,2
7342,medium,1,5
7343,small,0,NA
7344,medium,1,2
7345,small,0,NA
7346,large,1,5
7347,medium,0,NA
7348,medium,1,4
7349,medium,1,1
7350,small,0,NA
7351,large,1,5
7352,large,0,NA
7353,small,0,NA
7354,small,0,NA
7355,large,1,2
7356,medium,0,NA
7357,medium,0,NA
7358,medium,1,5
7359,small,0,NA
7360,small,0,NA
7361,medium,0,NA
7362,medium,0,NA
7363,small,0,NA
7364,large,1,5
7365,small,1,2
7366,small,1,2
7367,large,0,NA
7368,medium,0,NA
7369,small,1,1
7370,small,1,1
7371,medium,1,5
7372,large,0,NA
7373,large,0,NA
7374,medium,0,NA
7375,large,1,5
7376,large,0,NA
7377,medium,1,1
7378,small,0,NA
7379,small,0,NA
7380,large,0,NA
7381,medium,1,1
7382,medium,1,1
7383,small,0,NA
7384,medium,0,NA
7385,medium,1,3
7386,small,0,NA
7387,large,1,4
7388,medium,0,NA
7389,large,1,5
7390,small,0,NA
7391,large,1,4
7392,small,1,1
7393,small,0,NA
7394,medium,0,NA
7395,large,1,5
7396,small,0,NA
7397,medium,0,NA
7398,large,1,5
7399,small,0,NA
7400,medium,0,NA
7401,medium,1,1
7402,large,1,5
7403,large,1,3
7404,large,1,2
7405,large,1,5
7406,large,1,4
7407,large,1,5
7408,medium,0,NA
7409,medium,0,NA
7410,medium,0,NA
7411,small,0,NA
7412,medium,0,NA
7413,medium,0,NA
7414,large,1,5
7415,large,1,2
7416,small,0,NA
7417,medium,1,4
7418,medium,1,1
7419,medium,0,NA
7420,medium,0,NA
7421,medium,1,1
7422,large,1,2
7423,medium,1,3
7424,small,0,NA
7425,small,0,NA
7426,medium,1,3
7427,large,0,NA
7428,medium,1,1
7429,large,0,NA
7430,medium,0,NA
7431,large,0,NA
7432,medium,0,NA
7433,medium,0,NA
7434,small,0,NA
7435,medium,1,4
7436,medium,1,4
7437,medium,1,4
7438,medium,1,5
7439,medium,1,3
7440,medium,0,NA
7441,small,1,2
7442,medium,1,3
7443,large,1,4
7444,small,0,NA
7445,medium,0,NA
7446,medium,1,5
7447,medium,0,NA
7448,large,1,4
7449,medium,0,NA
7450,small,0,NA
7451,small,0,NA
7452,small,0,NA
7453,medium,0,NA
7454,large,0,NA
7455,large,1,3
7456,large,1,4
7457,medium,1,2
7458,small,0,NA
7459,medium,1,4
7460,small,0,NA
7461,large,0,NA
7462,large,1,5
7463,small,0,NA
7464,large,1,4
7465,medium,0,NA
7466,small,0,NA
7467,small,0,NA
7468,small,0,NA
7469,large,0,NA
7470,medium,0,NA
7471,small,0,NA
7472,medium,1,1
7473,large,1,5
7474,medium,0,NA
7475,large,0,NA
7476,medium,0,NA
7477,small,0,NA
7478,large,0,NA
7479,small,0,NA
7480,medium,1,2
7481,large,1,5
7482,medium,0,NA
7483,small,1,5
7484,large,1,4
7485,large,1,5
7486,small,1,1
7487,small,0,NA
7488,medium,1,1
7489,small,0,NA
7490,medium,1,4
7491,medium,0,NA
7492,large,1,5
7493,medium,1,1
7494,medium,0,NA
7495,small,0,NA
7496,medium,1,5
7497,small,1,1
7498,large,0,NA
7499,small,1,3
7500,medium,0,NA
7501,large,1,4
7502,large,1,5
7503,small,1,2
7504,small,0,NA
7505,large,0,NA
7506,medium,0,NA
7507,large,1,4
7508,large,0,NA
7509,large,1,4
7510,large,1,3
7511,medium,0,NA
7512,small,0,NA
7513,small,0,NA
7514,large,0,NA
7515,large,1,5
7516,medium,0,NA
7517,large,1,3
7518,small,0,NA
7519,small,0,NA
7520,large,1,4
7521,large,0,NA
7522,large,0,NA
7523,large,1,5
7524,large,1,5
7525,small,1,4
7526,medium,0,NA
7527,medium,0,NA
7528,large,1,4
7529,small,0,NA
7530,large,1,5
7531,large,1,2
7532,large,0,NA
7533,medium,1,3
7534,large,0,NA
7535,medium,0,NA
7536,small,1,4
7537,large,1,4
7538,medium,0,NA
7539,small,0,NA
7540,small,0,NA
7541,medium,1,3
7542,medium,1,4
7543,large,0,NA
7544,small,0,NA
7545,medium,1,3
7546,small,0,NA
7547,medium,1,5
7548,medium,1,5
7549,medium,1,2
7550,large,1,3
7551,medium,0,NA
7552,small,1,3
7553,large,0,NA
7554,large,1,4
7555,medium,0,NA
7556,large,1,5
7557,medium,0,NA
7558,medium,1,5
7559,medium,1,4
7560,large,1,5
7561,small,0,NA
7562,small,1,2
7563,medium,1,3
7564,small,0,NA
7565,small,0,NA
7566,large,1,5
7567,large,1,5
7568,small,1,2
7569,medium,1,3
7570,small,0,NA
7571,small,0,NA
7572,small,0,NA
7573,small,0,NA
7574,large,1,5
7575,large,0,NA
7576,small,0,NA
7577,small,0,NA
7578,medium,0,NA
7579,medium,1,4
7580,medium,0,NA
7581,small,0,NA
7582,medium,0,NA
7583,large,0,NA
7584,medium,0,NA
7585,large,1,3
7586,medium,1,3
7587,large,0,NA
7588,small,0,NA
7589,medium,1,4
7590,large,1,3
7591,large,0,NA
7592,medium,0,NA
7593,large,0,NA
7594,medium,1,4
7595,small,1,3
7596,small,0,NA
7597,large,1,5
7598,small,0,NA
7599,medium,0,NA
7600,small,1,2
7601,small,0,NA
7602,large,1,5
7603,large,1,5
7604,large,0,NA
7605,medium,0,NA
7606,large,1,5
7607,small,1,5
7608,medium,0,NA
7609,medium,0,NA
7610,large,1,3
7611,large,1,5
7612,small,0,NA
7613,medium,0,NA
7614,small,0,NA
7615,medium,0,NA
7616,small,0,NA
7617,small,1,3
7618,large,1,3
7619,large,1,5
7620,large,1,4
7621,large,1,4
7622,small,0,NA
7623,large,0,NA
7624,small,0,NA
7625,medium,0,NA
7626,medium,0,NA
7627,large,0,NA
7628,large,1,4
7629,medium,0,NA
7630,small,0,NA
7631,small,0,NA
7632,small,0,NA
7633,small,0,NA
7634,large,1,3
7635,medium,0,NA
7636,small,1,3
7637,medium,0,NA
7638,small,0,NA
7639,large,1,5
7640,small,1,1
7641,small,0,NA
7642,medium,1,4
7643,small,0,NA
7644,large,1,5
7645,large,0,NA
7646,small,0,NA
7647,medium,0,NA
7648,small,0,NA
7649,medium,1,4
7650,small,1,2
7651,small,0,NA
7652,large,1,5
7653,large,0,NA
7654,large,0,NA
7655,small,0,NA
7656,small,0,NA
7657,large,1,5
7658,medium,0,NA
7659,large,1,4
7660,small,0,NA
7661,medium,1,1
7662,large,1,4
7663,medium,0,NA
7664,large,1,5
7665,medium,0,NA
7666,medium,0,NA
7667,large,1,5
7668,small,1,5
7669,small,0,NA
7670,small,0,NA
7671,medium,1,5
7672,small,1,3
7673,large,1,4
7674,large,1,5
7675,large,1,4
7676,medium,1,3
7677,medium,0,NA
7678,small,0,NA
7679,medium,1,3
7680,medium,0,NA
7681,large,0,NA
7682,small,1,2
7683,small,0,NA
7684,small,0,NA
7685,medium,0,NA
7686,medium,1,5
7687,medium,0,NA
7688,large,1,2
7689,small,0,NA
7690,medium,0,NA
7691,medium,0,NA
7692,medium,0,NA
7693,large,0,NA
7694,medium,0,NA
7695,small,0,NA
7696,medium,1,3
7697,large,1,5
7698,medium,1,5
7699,small,0,NA
7700,small,0,NA
7701,small,0,NA
7702,large,1,4
7703,large,1,5
7704,large,1,5
7705,small,0,NA
7706,large,1,5
7707,small,0,NA
7708,medium,1,5
7709,medium,0,NA
7710,small,0,NA
7711,medium,1,3
7712,medium,0,NA
7713,medium,0,NA
7714,small,0,NA
7715,medium,0,NA
7716,medium,0,NA
7717,large,1,2
7718,small,0,NA
7719,medium,0,NA
7720,medium,0,NA
7721,medium,0,NA
7722,medium,1,3
7723,small,0,NA
7724,medium,0,NA
7725,large,1,3
7726,small,1,4
7727,small,0,NA
7728,medium,0,NA
7729,small,1,5
7730,medium,1,5
7731,small,0,NA
7732,medium,1,5
7733,large,0,NA
7734,large,1,5
7735,small,0,NA
7736,large,0,NA
7737,large,0,NA
7738,medium,0,NA
7739,large,0,NA
7740,large,1,5
7741,medium,0,NA
7742,small,0,NA
7743,small,0,NA
7744,medium,1,4
7745,large,1,5
7746,large,1,2
7747,medium,0,NA
7748,large,0,NA
7749,medium,0,NA
7750,large,1,4
7751,large,1,5
7752,small,1,3
7753,large,1,5
7754,medium,1,4
7755,medium,1,4
7756,medium,0,NA
7757,large,1,2
7758,medium,1,5
7759,small,0,NA
7760,small,1,3
7761,large,1,4
7762,large,0,NA
7763,medium,0,NA
7764,small,0,NA
7765,large,1,5
7766,small,0,NA
7767,large,0,NA
7768,medium,0,NA
7769,medium,1,4
7770,small,1,3
7771,large,0,NA
7772,medium,1,5
7773,medium,1,2
7774,medium,0,NA
7775,small,0,NA
7776,small,0,NA
7777,small,0,NA
7778,large,0,NA
7779,medium,0,NA
7780,small,0,NA
7781,small,0,NA
7782,small,0,NA
7783,large,1,4
7784,medium,1,5
7785,large,1,5
7786,large,0,NA
7787,medium,0,NA
7788,large,1,5
7789,medium,0,NA
7790,medium,0,NA
7791,large,1,4
7792,large,1,5
7793,large,0,NA
7794,large,0,NA
7795,large,1,4
7796,large,1,5
7797,small,1,4
7798,small,0,NA
7799,small,0,NA
7800,medium,1,1
7801,large,1,5
7802,medium,1,3
7803,small,0,NA
7804,small,0,NA
7805,large,0,NA
7806,large,0,NA
7807,large,0,NA
7808,large,1,5
7809,medium,0,NA
7810,large,0,NA
7811,small,0,NA
7812,small,0,NA
7813,small,0,NA
7814,small,0,NA
7815,small,0,NA
7816,medium,1,3
7817,medium,0,NA
7818,small,0,NA
7819,small,0,NA
7820,medium,1,1
7821,medium,1,1
7822,large,1,3
7823,medium,1,2
7824,large,1,4
7825,large,1,5
7826,small,1,3
7827,medium,0,NA
7828,small,0,NA
7829,large,1,4
7830,large,0,NA
7831,small,0,NA
7832,small,0,NA
7833,small,0,NA
7834,large,1,5
7835,small,0,NA
7836,medium,0,NA
7837,small,0,NA
7838,medium,0,NA
7839,large,1,2
7840,medium,1,4
7841,small,0,NA
7842,medium,0,NA
7843,small,0,NA
7844,small,0,NA
7845,large,1,5
7846,small,0,NA
7847,small,0,NA
7848,large,0,NA
7849,medium,1,5
7850,large,0,NA
7851,small,0,NA
7852,medium,0,NA
7853,medium,0,NA
7854,medium,1,3
7855,large,1,5
7856,medium,1,1
7857,small,1,1
7858,large,1,5
7859,large,1,5
7860,small,0,NA
7861,medium,0,NA
7862,large,0,NA
7863,large,1,3
7864,medium,1,3
7865,large,1,5
7866,small,0,NA
7867,large,1,5
7868,large,1,2
7869,medium,1,5
7870,large,1,4
7871,large,1,4
7872,medium,0,NA
7873,large,0,NA
7874,medium,0,NA
7875,medium,1,4
7876,large,1,3
7877,large,1,5
7878,large,1,5
7879,large,1,5
7880,small,0,NA
7881,large,0,NA
7882,medium,1,4
7883,large,1,4
7884,small,0,NA
7885,large,1,5
7886,small,0,NA
7887,small,0,NA
7888,medium,1,5
7889,small,0,NA
7890,large,1,5
7891,medium,1,1
7892,small,0,NA
7893,large,0,NA
7894,large,0,NA
7895,medium,1,5
7896,medium,1,4
7897,small,0,NA
7898,medium,0,NA
7899,large,1,4
7900,medium,1,3
7901,medium,0,NA
7902,small,0,NA
7903,medium,0,NA
7904,large,1,5
7905,small,0,NA
7906,small,0,NA
7907,large,0,NA
7908,medium,0,NA
7909,medium,0,NA
7910,large,1,5
7911,small,0,NA
7912,small,0,NA
7913,large,1,5
7914,large,1,3
7915,medium,1,5
7916,large,1,5
7917,medium,1,5
7918,medium,1,1
7919,large,0,NA
7920,medium,1,3
7921,small,0,NA
7922,small,1,1
7923,medium,1,1
7924,medium,0,NA
7925,medium,0,NA
7926,medium,1,3
7927,large,1,4
7928,large,1,4
7929,small,1,3
7930,medium,0,NA
7931,large,0,NA
7932,small,0,NA
7933,medium,1,5
7934,small,0,NA
7935,small,1,4
7936,large,1,2
7937,small,0,NA
7938,small,0,NA
7939,medium,0,NA
7940,small,0,NA
7941,medium,0,NA
7942,small,0,NA
7943,large,0,NA
7944,large,1,5
7945,medium,0,NA
7946,large,1,3
7947,medium,0,NA
7948,large,0,NA
7949,medium,0,NA
7950,large,0,NA
7951,large,0,NA
7952,small,0,NA
7953,large,1,5
7954,large,1,4
7955,large,0,NA
7956,medium,0,NA
7957,medium,0,NA
7958,large,1,5
7959,large,1,4
7960,medium,1,4
7961,medium,0,NA
7962,small,0,NA
7963,medium,0,NA
7964,large,1,4
7965,small,0,NA
7966,medium,0,NA
7967,small,0,NA
7968,small,0,NA
7969,medium,1,3
7970,large,1,5
7971,small,0,NA
7972,small,0,NA
7973,large,1,5
7974,medium,0,NA
7975,medium,1,4
7976,small,0,NA
7977,small,0,NA
7978,small,0,NA
7979,large,1,5
7980,small,0,NA
7981,large,0,NA
7982,small,1,4
7983,small,1,4
7984,medium,1,2
7985,large,1,5
7986,large,0,NA
7987,medium,0,NA
7988,large,0,NA
7989,large,0,NA
7990,small,0,NA
7991,small,0,NA
7992,medium,1,3
7993,small,0,NA
7994,medium,0,NA
7995,small,0,NA
7996,medium,0,NA
7997,large,1,3
7998,small,0,NA
7999,small,0,NA
8000,small,0,NA
8001,large,0,NA
8002,large,1,5
8003,small,0,NA
8004,small,0,NA
8005,large,0,NA
8006,small,0,NA
8007,medium,1,4
8008,medium,0,NA
8009,medium,0,NA
8010,small,0,NA
8011,small,0,NA
8012,medium,0,NA
8013,medium,0,NA
8014,small,0,NA
8015,small,1,2
8016,small,0,NA
8017,large,0,NA
8018,medium,1,4
8019,medium,0,NA
8020,large,0,NA
8021,small,0,NA
8022,medium,0,NA
8023,medium,0,NA
8024,large,1,3
8025,large,1,3
8026,large,0,NA
8027,small,0,NA
8028,medium,0,NA
8029,medium,0,NA
8030,medium,1,1
8031,medium,0,NA
8032,medium,1,3
8033,small,0,NA
8034,small,0,NA
8035,large,0,NA
8036,large,1,5
8037,medium,0,NA
8038,small,0,NA
8039,medium,1,5
8040,large,0,NA
8041,medium,0,NA
8042,large,0,NA
8043,medium,1,5
8044,large,0,NA
8045,medium,1,3
8046,large,1,5
8047,large,1,5
8048,small,0,NA
8049,small,0,NA
8050,medium,1,4
8051,large,1,5
8052,small,1,1
8053,large,1,5
8054,medium,1,1
8055,medium,1,2
8056,medium,0,NA
8057,large,1,4
8058,large,1,5
8059,small,0,NA
8060,medium,1,4
8061,large,1,3
8062,medium,0,NA
8063,large,1,4
8064,large,1,5
8065,small,0,NA
8066,small,0,NA
8067,medium,1,4
8068,large,1,3
8069,medium,1,3
8070,large,1,5
8071,small,0,NA
8072,small,0,NA
8073,medium,1,3
8074,medium,1,2
8075,large,0,NA
8076,medium,1,3
8077,large,0,NA
8078,small,0,NA
8079,large,1,5
8080,small,0,NA
8081,small,0,NA
8082,small,0,NA
8083,large,1,5
8084,medium,0,NA
8085,large,1,4
8086,small,0,NA
8087,large,0,NA
8088,large,1,5
8089,large,1,4
8090,medium,0,NA
8091,large,1,3
8092,small,0,NA
8093,large,1,5
8094,large,0,NA
8095,small,0,NA
8096,large,1,5
8097,small,0,NA
8098,small,1,2
8099,large,1,5
8100,medium,0,NA
8101,medium,0,NA
8102,large,1,5
8103,large,1,4
8104,small,1,3
8105,small,0,NA
8106,large,0,NA
8107,medium,1,3
8108,small,1,3
8109,medium,1,3
8110,small,0,NA
8111,large,0,NA
8112,large,1,2
8113,large,1,4
8114,small,0,NA
8115,medium,0,NA
8116,large,1,4
8117,large,0,NA
8118,medium,1,2
8119,small,0,NA
8120,small,0,NA
8121,medium,0,NA
8122,large,1,5
8123,large,1,2
8124,medium,0,NA
8125,small,0,NA
8126,large,1,5
8127,medium,0,NA
8128,small,0,NA
8129,small,0,NA
8130,medium,1,5
8131,small,0,NA
8132,large,1,5
8133,small,1,4
8134,small,0,NA
8135,large,1,3
8136,large,1,3
8137,small,0,NA
8138,small,0,NA
8139,large,1,2
8140,large,1,4
8141,medium,1,1
8142,small,0,NA
8143,medium,0,NA
8144,large,1,3
8145,large,1,2
8146,medium,0,NA
8147,large,0,NA
8148,large,0,NA
8149,medium,0,NA
8150,large,0,NA
8151,medium,0,NA
8152,large,0,NA
8153,large,1,5
8154,small,0,NA
8155,small,1,3
8156,medium,0,NA
8157,small,0,NA
8158,small,0,NA
8159,small,0,NA
8160,medium,1,3
8161,medium,0,NA
8162,large,1,5
8163,medium,1,5
8164,large,1,3
8165,small,0,NA
8166,large,1,5
8167,small,1,1
8168,large,1,4
8169,small,0,NA
8170,medium,0,NA
8171,large,1,4
8172,small,0,NA
8173,medium,0,NA
8174,large,1,5
8175,large,1,4
8176,large,1,2
8177,small,0,NA
8178,medium,1,3
8179,large,1,4
8180,small,0,NA
8181,small,0,NA
8182,large,0,NA
8183,medium,1,3
8184,large,1,5
8185,small,0,NA
8186,large,0,NA
8187,large,1,3
8188,large,0,NA
8189,large,1,5
8190,medium,0,NA
8191,large,0,NA
8192,medium,0,NA
8193,medium,0,NA
8194,large,0,NA
8195,medium,1,1
8196,small,0,NA
8197,large,1,5
8198,medium,0,NA
8199,small,0,NA
8200,large,1,4
8201,large,1,4
8202,small,0,NA
8203,small,0,NA
8204,large,1,2
8205,large,1,2
8206,small,0,NA
8207,small,0,NA
8208,small,1,3
8209,small,0,NA
8210,large,1,2
8211,small,0,NA
8212,small,0,NA
8213,large,1,5
8214,large,1,5
8215,medium,0,NA
8216,small,0,NA
8217,small,0,NA
8218,medium,0,NA
8219,small,0,NA
8220,small,0,NA
8221,small,1,2
8222,small,1,4
8223,medium,0,NA
8224,medium,1,4
8225,medium,0,NA
8226,medium,0,NA
8227,large,1,5
8228,medium,0,NA
8229,large,1,2
8230,medium,1,3
8231,small,0,NA
8232,small,0,NA
8233,large,0,NA
8234,large,0,NA
8235,medium,0,NA
8236,large,1,3
8237,small,0,NA
8238,medium,1,2
8239,small,1,4
8240,medium,1,3
8241,large,0,NA
8242,small,0,NA
8243,large,0,NA
8244,small,0,NA
8245,small,0,NA
8246,large,1,4
8247,medium,0,NA
8248,large,1,5
8249,medium,1,4
8250,large,0,NA
8251,medium,0,NA
8252,large,0,NA
8253,small,0,NA
8254,large,1,4
8255,small,0,NA
8256,small,0,NA
8257,small,0,NA
8258,small,0,NA
8259,medium,0,NA
8260,small,0,NA
8261,large,0,NA
8262,small,0,NA
8263,medium,1,5
8264,large,1,4
8265,large,0,NA
8266,large,1,5
8267,small,0,NA
8268,large,1,3
8269,large,1,3
8270,medium,1,3
8271,medium,0,NA
8272,small,0,NA
8273,small,0,NA
8274,large,0,NA
8275,small,0,NA
8276,large,1,5
8277,large,0,NA
8278,large,0,NA
8279,medium,1,2
8280,large,1,5
8281,small,1,3
8282,medium,0,NA
8283,medium,1,4
8284,medium,0,NA
8285,large,0,NA
8286,large,1,3
8287,small,1,5
8288,small,1,3
8289,large,0,NA
8290,medium,0,NA
8291,medium,1,4
8292,medium,0,NA
8293,medium,0,NA
8294,medium,0,NA
8295,medium,1,3
8296,large,1,2
8297,medium,1,5
8298,medium,1,4
8299,medium,0,NA
8300,medium,0,NA
8301,large,0,NA
8302,large,0,NA
8303,medium,0,NA
8304,small,0,NA
8305,small,0,NA
8306,medium,0,NA
8307,small,1,4
8308,small,0,NA
8309,small,0,NA
8310,medium,1,3
8311,medium,0,NA
8312,large,0,NA
8313,large,1,5
8314,small,0,NA
8315,small,0,NA
8316,small,0,NA
8317,medium,1,1
8318,medium,1,3
8319,large,1,2
8320,small,0,NA
8321,small,0,NA
8322,medium,0,NA
8323,large,1,5
8324,small,0,NA
8325,medium,1,2
8326,small,0,NA
8327,large,1,5
8328,small,1,2
8329,small,0,NA
8330,medium,1,4
8331,medium,0,NA
8332,large,0,NA
8333,medium,0,NA
8334,medium,0,NA
8335,large,1,5
8336,small,1,1
8337,large,1,4
8338,large,1,5
8339,medium,0,NA
8340,small,0,NA
8341,large,0,NA
8342,large,1,5
8343,medium,1,3
8344,small,0,NA
8345,large,1,5
8346,small,0,NA
8347,large,1,5
8348,small,0,NA
8349,small,1,1
8350,medium,0,NA
8351,large,1,5
8352,medium,0,NA
8353,large,1,5
8354,large,0,NA
8355,large,0,NA
8356,large,1,5
8357,small,0,NA
8358,medium,0,NA
8359,small,1,1
8360,small,0,NA
8361,small,0,NA
8362,medium,0,NA
8363,large,1,4
8364,large,0,NA
8365,large,0,NA
8366,medium,0,NA
8367,small,0,NA
8368,small,0,NA
8369,small,1,3
8370,large,1,4
8371,large,1,4
8372,small,0,NA
8373,medium,0,NA
8374,small,0,NA
8375,medium,1,3
8376,large,1,5
8377,small,0,NA
8378,small,0,NA
8379,small,0,NA
8380,large,1,4
8381,small,0,NA
8382,large,1,2
8383,medium,0,NA
8384,large,1,5
8385,large,0,NA
8386,small,0,NA
8387,small,0,NA
8388,medium,0,NA
8389,large,1,4
8390,medium,0,NA
8391,small,1,3
8392,large,0,NA
8393,large,1,5
8394,medium,0,NA
8395,small,0,NA
8396,large,1,4
8397,large,1,4
8398,large,1,5
8399,large,0,NA
8400,small,1,4
8401,medium,0,NA
8402,medium,0,NA
8403,large,1,5
8404,medium,0,NA
8405,small,0,NA
8406,medium,0,NA
8407,small,0,NA
8408,small,0,NA
8409,small,0,NA
8410,large,0,NA
8411,small,0,NA
8412,medium,0,NA
8413,medium,0,NA
8414,medium,1,4
8415,medium,0,NA
8416,medium,0,NA
8417,large,0,NA
8418,medium,0,NA
8419,medium,0,NA
8420,small,0,NA
8421,large,1,5
8422,small,0,NA
8423,medium,1,3
8424,small,0,NA
8425,large,1,3
8426,medium,0,NA
8427,medium,0,NA
8428,medium,1,3
8429,medium,0,NA
8430,medium,1,4
8431,medium,0,NA
8432,small,0,NA
8433,medium,1,3
8434,small,0,NA
8435,large,1,3
8436,small,0,NA
8437,small,0,NA
8438,small,0,NA
8439,large,1,5
8440,large,1,5
8441,small,0,NA
8442,medium,0,NA
8443,large,1,3
8444,small,0,NA
8445,large,1,3
8446,small,0,NA
8447,medium,0,NA
8448,large,1,2
8449,medium,0,NA
8450,small,0,NA
8451,small,1,1
8452,small,0,NA
8453,medium,1,3
8454,medium,0,NA
8455,large,0,NA
8456,medium,1,1
8457,small,0,NA
8458,large,1,4
8459,medium,0,NA
8460,large,0,NA
8461,large,1,5
8462,medium,0,NA
8463,medium,0,NA
8464,small,0,NA
8465,small,0,NA
8466,medium,1,3
8467,medium,1,4
8468,medium,0,NA
8469,small,1,1
8470,large,1,5
8471,medium,0,NA
8472,large,1,5
8473,large,1,4
8474,large,1,2
8475,small,0,NA
8476,medium,1,3
8477,large,1,4
8478,medium,0,NA
8479,large,1,5
8480,small,0,NA
8481,medium,0,NA
8482,medium,0,NA
8483,medium,0,NA
8484,medium,1,5
8485,large,0,NA
8486,small,0,NA
8487,large,1,3
8488,large,1,4
8489,large,0,NA
8490,medium,1,2
8491,large,1,4
8492,medium,0,NA
8493,small,0,NA
8494,large,0,NA
8495,large,0,NA
8496,small,0,NA
8497,medium,1,3
8498,large,0,NA
8499,medium,1,3
8500,small,0,NA
8501,medium,1,3
8502,medium,1,3
8503,large,1,5
8504,medium,1,4
8505,small,0,NA
8506,large,0,NA
8507,large,1,5
8508,small,0,NA
8509,medium,0,NA
8510,medium,0,NA
8511,small,0,NA
8512,small,1,4
8513,large,1,5
8514,small,0,NA
8515,small,0,NA
8516,small,0,NA
8517,large,0,NA
8518,small,0,NA
8519,small,0,NA
8520,medium,0,NA
8521,large,1,4
8522,large,1,2
8523,large,1,2
8524,small,0,NA
8525,medium,0,NA
8526,small,0,NA
8527,large,1,5
8528,medium,0,NA
8529,medium,1,5
8530,small,1,5
8531,small,0,NA
8532,small,0,NA
8533,small,0,NA
8534,small,0,NA
8535,medium,1,4
8536,small,0,NA
8537,large,1,5
8538,large,1,5
8539,large,0,NA
8540,large,0,NA
8541,medium,1,5
8542,medium,0,NA
8543,small,0,NA
8544,large,0,NA
8545,large,1,5
8546,medium,0,NA
8547,large,0,NA
8548,large,1,5
8549,large,1,2
8550,large,1,4
8551,small,0,NA
